VehicleID,Speed,EngineTemperature,FuelLevel,Timestamp
V005,119.94336860512142,93.81371772344858,72.26362903401,2025-01-03 10:00:00
V002,112.11300493205871,115.40911318744534,79.20547566681682,2025-01-03 11:00:00
V004,49.33968987324209,104.95266786099221,56.05025447047468,2025-01-03 12:00:00
V004,71.41841520571947,75.03066776662402,31.57206801683353,2025-01-03 13:00:00
V005,111.69887290098366,82.90359562987197,46.4694172986178,2025-01-03 14:00:00
V001,88.9819777680361,80.2599321492786,62.73645926683176,2025-01-03 15:00:00
V004,91.25604665666484,85.1070926346796,74.26109130206342,2025-01-03 16:00:00
V002,30.31428440905018,115.3443907234068,25.787063110390832,2025-01-03 17:00:00
V002,98.67872322460974,119.17930183487869,91.91525411764388,2025-01-03 18:00:00
V001,118.75964245182911,100.83098446984067,79.10213218579085,2025-01-03 19:00:00
V005,43.2797184703391,114.00980102106837,74.48308242945149,2025-01-03 20:00:00
V005,81.2434505597871,99.574280659042,28.339594676646353,2025-01-03 21:00:00
V002,93.82636379141394,103.47021190769726,74.81403377754341,2025-01-03 22:00:00
V001,40.27984708585911,89.66136008042325,45.25912205179368,2025-01-03 23:00:00
V001,96.81461015669758,107.85004544550463,84.62407896929506,2025-01-04 00:00:00
V005,45.65005192450942,109.4700799915855,64.3798217846456,2025-01-04 01:00:00
V005,38.976017353438166,85.7812129748425,14.393135562001106,2025-01-04 02:00:00
V002,79.29993886919578,114.87825441019658,94.64747737459885,2025-01-04 03:00:00
V005,35.17704016943324,107.49374923191041,25.149172012136987,2025-01-04 04:00:00
V005,108.70712045347354,119.56469767096594,21.677852571778907,2025-01-04 05:00:00
V004,92.43428701474085,119.48541067430844,10.059918578062302,2025-01-04 06:00:00
V002,71.96285189382323,115.38610852441053,60.91766193363539,2025-01-04 07:00:00
V004,80.48964968769008,78.40565193952224,99.4772131926359,2025-01-04 08:00:00
V003,82.74542213277257,78.23369673864877,56.798745871695736,2025-01-04 09:00:00
V005,57.09083773825174,79.81854908653212,61.72602860984435,2025-01-04 10:00:00
V004,38.71847898789662,98.22816730422596,45.49925426737278,2025-01-04 11:00:00
V001,56.638508488827746,91.36980825857012,87.74122167362572,2025-01-04 12:00:00
V003,76.82969002187437,101.81688014377362,73.23923558632387,2025-01-04 13:00:00
V005,66.85343103054662,85.50489891563623,56.00960326318433,2025-01-04 14:00:00
V001,84.53598447176881,114.41071494627853,73.10590501835728,2025-01-04 15:00:00
V005,83.25084669578382,107.19697058097985,14.744217042317203,2025-01-04 16:00:00
V005,30.741019840520064,118.50053540580163,76.94141530908398,2025-01-04 17:00:00
V004,52.48879852569506,89.44284995346581,52.0156516612394,2025-01-04 18:00:00
V004,76.63818431165666,98.39473265707873,37.527858625115975,2025-01-04 19:00:00
V001,98.33498837508492,115.96256996522425,69.57240660448493,2025-01-04 20:00:00
V001,53.06352037520715,79.80469164637857,93.44117449863204,2025-01-04 21:00:00
V001,116.5052701615603,71.84449920842967,56.57228773888965,2025-01-04 22:00:00
V001,93.13974160236381,78.87209761206162,76.64552127511891,2025-01-04 23:00:00
V004,75.25899201758796,76.2353304160848,24.601423124129784,2025-01-05 00:00:00
V001,104.33541704321246,118.66513829713253,46.141985227168085,2025-01-05 01:00:00
V004,100.96154320489259,73.73055270824003,75.26319972695917,2025-01-05 02:00:00
V001,37.61573118160943,88.47616700323103,55.88390310188527,2025-01-05 03:00:00
V005,33.700752524809026,95.6251344919474,43.31967118805196,2025-01-05 04:00:00
V004,107.81855484366365,96.80587428369077,72.05640279446277,2025-01-05 05:00:00
V003,88.90562656044312,100.66416019211928,92.95996041454515,2025-01-05 06:00:00
V003,35.26794975646653,105.09746956334715,93.64190810823119,2025-01-05 07:00:00
V004,52.32284068736112,113.89763410841456,84.60474307403197,2025-01-05 08:00:00
V004,39.080916942347635,91.47027156637179,14.96100861009988,2025-01-05 09:00:00
V002,39.941525085421574,84.25967840219984,55.90820918983864,2025-01-05 10:00:00
V001,49.09412655908315,99.00901608109248,75.51964443786824,2025-01-05 11:00:00
V001,92.87870783901417,116.98969127227863,76.83466857344808,2025-01-05 12:00:00
V003,68.86205179593682,97.62930297530144,10.496641520924195,2025-01-05 13:00:00
V002,39.71648598281584,75.15405653134619,99.46322498774686,2025-01-05 14:00:00
V005,114.21774434519163,97.15129693586277,67.27899887831387,2025-01-05 15:00:00
V003,111.80739205273923,87.43423144735341,96.58769340712934,2025-01-05 16:00:00
V001,78.74128897544,107.64298441132632,13.296299918476304,2025-01-05 17:00:00
V002,31.636212464579934,116.19809711768659,60.13652078434338,2025-01-05 18:00:00
V005,38.95098976617498,78.02342006546684,55.534852115121204,2025-01-05 19:00:00
V004,101.01881086047516,111.70366801337212,11.54518935969925,2025-01-05 20:00:00
V005,102.26791146957217,91.14821085689749,44.04218465202828,2025-01-05 21:00:00
V004,78.24658343442343,104.73839154356824,67.83368292750025,2025-01-05 22:00:00
V004,85.47654462889327,101.18776913799991,40.1505382962489,2025-01-05 23:00:00
V003,46.5231983969121,78.89587936772762,96.13322070908333,2025-01-06 00:00:00
V001,55.13771463689547,70.72797827233076,42.8293772611755,2025-01-06 01:00:00
V004,45.6581142804897,117.51595267946831,58.99196482800479,2025-01-06 02:00:00
V001,39.060346859787444,86.59132782598655,71.0597053360524,2025-01-06 03:00:00
V003,30.474114271957273,100.30899905340789,26.935100713471737,2025-01-06 04:00:00
V003,73.83231029798856,115.63145426766533,16.30751179305039,2025-01-06 05:00:00
V002,55.13630702476678,83.1684782577018,56.05324060552724,2025-01-06 06:00:00
V002,55.53865188304299,109.43120447120694,29.575051637226007,2025-01-06 07:00:00
V002,113.90408343809955,112.3856480509926,87.21649290997122,2025-01-06 08:00:00
V005,52.13607319330599,73.5133537818501,35.71831907350912,2025-01-06 09:00:00
V001,107.05358483169995,76.47868157505597,78.72857577654109,2025-01-06 10:00:00
V002,54.92911682071441,113.96240504243278,61.295183311468506,2025-01-06 11:00:00
V001,92.59167906011486,90.15914690244067,22.595886268140013,2025-01-06 12:00:00
V001,98.03060447685385,103.58692538431455,87.3172609636294,2025-01-06 13:00:00
V002,60.6418148916264,92.50343591573402,52.01318311194472,2025-01-06 14:00:00
V004,60.32772275539085,114.90480135655764,38.14747699559454,2025-01-06 15:00:00
V004,99.21849084225336,101.64443330200154,83.93146740877651,2025-01-06 16:00:00
V001,30.100208844179296,100.83117822934527,78.45379875657353,2025-01-06 17:00:00
V001,116.67467839253842,119.66426448596724,92.83091977980263,2025-01-06 18:00:00
V004,78.2875177208482,90.38328750167962,79.57395826722103,2025-01-06 19:00:00
V003,51.41345817251578,116.35649411452219,61.312349939387424,2025-01-06 20:00:00
V001,115.78031518735095,101.03043676074013,55.77550358372449,2025-01-06 21:00:00
V005,68.72397127826781,113.51113603986977,72.25346016466673,2025-01-06 22:00:00
V004,116.35481818318033,112.85518515160287,27.71309240064131,2025-01-06 23:00:00
V004,37.04547197280197,75.45727401165024,48.566054434044155,2025-01-07 00:00:00
V004,47.78092769074878,111.18349690481824,99.66838057920015,2025-01-07 01:00:00
V001,98.21641933020203,75.29137721645266,50.19505936864168,2025-01-07 02:00:00
V004,42.93826925620223,80.78302851894736,75.58583791605305,2025-01-07 03:00:00
V002,82.79173419061384,83.76607270778406,74.74805327389521,2025-01-07 04:00:00
V002,77.93418315994191,90.39645325303418,35.83120472023569,2025-01-07 05:00:00
V001,98.67959594460109,106.91096485319537,32.467193525379116,2025-01-07 06:00:00
V004,41.551638133136144,95.80666728366421,26.122955783000876,2025-01-07 07:00:00
V004,52.23204021455217,110.14213727711126,73.88704820621199,2025-01-07 08:00:00
V004,74.45399388233889,105.31491206696327,75.3731964572912,2025-01-07 09:00:00
V002,85.81775195485224,73.92780849449112,99.48543188280519,2025-01-07 10:00:00
V001,110.8832698107548,76.7667776987345,45.06901196283234,2025-01-07 11:00:00
V001,93.30561297821728,73.94039862564343,51.0760205093898,2025-01-07 12:00:00
V004,39.34370106222802,98.85331069849067,13.528586010778374,2025-01-07 13:00:00
V005,44.91491459932012,109.62506216372373,88.97101782586513,2025-01-07 14:00:00
V001,32.33522885005768,74.98457018565568,41.6178727550884,2025-01-07 15:00:00
V005,57.745119107574155,76.92688946939629,51.232425787672504,2025-01-07 16:00:00
V002,61.75394571502249,115.12025362063994,30.02463723660566,2025-01-07 17:00:00
V002,52.91409867656655,75.03872381737183,76.35916907235905,2025-01-07 18:00:00
V004,36.75879248319633,114.16506027860439,98.14976989652716,2025-01-07 19:00:00
V005,108.18237366921736,96.1572210785011,43.04690944020716,2025-01-07 20:00:00
V005,83.60080268425003,102.73350649520833,14.280594532185255,2025-01-07 21:00:00
V005,32.90509920895776,97.98236376735724,41.16235426737319,2025-01-07 22:00:00
V004,100.04983147869666,94.68869950720325,14.275003178143237,2025-01-07 23:00:00
V001,116.01812634847455,84.98211764317355,34.19713186676478,2025-01-08 00:00:00
V004,85.45578430213104,85.24750356850943,34.96737810976205,2025-01-08 01:00:00
V001,96.3140678862615,90.23244473696283,50.37771014746106,2025-01-08 02:00:00
V004,110.56691114325032,113.30392768982418,71.46480466706765,2025-01-08 03:00:00
V002,46.37947616685324,115.41477235268931,77.9608677301201,2025-01-08 04:00:00
V005,99.05218542676008,111.6246283161175,51.87048043743209,2025-01-08 05:00:00
V001,77.17911892214968,97.16867227899154,57.41304496933896,2025-01-08 06:00:00
V001,81.98732298879509,70.05244695360932,77.04531615015098,2025-01-08 07:00:00
V003,33.494265546402836,77.62263930584689,50.545789159369406,2025-01-08 08:00:00
V005,48.37320565253124,78.73044918344443,53.411521331790446,2025-01-08 09:00:00
V004,38.12332091372719,86.12829758189922,81.44488633231622,2025-01-08 10:00:00
V002,66.6344310183468,117.20209723248504,13.279843698738802,2025-01-08 11:00:00
V001,106.74721938049908,110.06288486449657,37.751609805063914,2025-01-08 12:00:00
V001,66.04118740226659,114.13635822449511,85.4443693059856,2025-01-08 13:00:00
V002,102.90078878392357,71.78986668077172,45.56752343339951,2025-01-08 14:00:00
V005,101.71217155419608,106.7472638036248,14.891944704049095,2025-01-08 15:00:00
V005,47.04208694212601,99.64573237145373,60.19822025612942,2025-01-08 16:00:00
V002,112.86006700608395,82.54961106579131,61.656792418855574,2025-01-08 17:00:00
V005,58.804358280218445,96.93595352567039,88.71238879728271,2025-01-08 18:00:00
V001,73.38774613081034,87.56855054194455,95.04606601096161,2025-01-08 19:00:00
V004,47.695008380472345,108.81798139393277,35.817934795718884,2025-01-08 20:00:00
V002,75.32971831260551,71.95768946325596,59.9675231274919,2025-01-08 21:00:00
V002,104.13462654225933,116.08423114701098,90.73236371643571,2025-01-08 22:00:00
V002,76.56076855432673,80.61428874271434,20.13619209228893,2025-01-08 23:00:00
V004,61.08457602951417,77.20897753399272,22.812630199874626,2025-01-09 00:00:00
V004,42.30970782857267,74.21528687669345,39.751143736792415,2025-01-09 01:00:00
V002,69.29789496489624,73.65302109824765,66.93677450493553,2025-01-09 02:00:00
V002,30.05801461435231,97.85888009053308,68.3621286960122,2025-01-09 03:00:00
V002,101.75943991760278,113.58136205569177,44.9818012326528,2025-01-09 04:00:00
V003,79.95710146949978,70.01933966395164,25.67780198010536,2025-01-09 05:00:00
V004,69.39869298399131,74.35099496246815,83.2219504764866,2025-01-09 06:00:00
V003,36.93236086746638,90.76578406474323,79.95853178247813,2025-01-09 07:00:00
V005,110.71228175679306,108.70110725972847,74.12158048496512,2025-01-09 08:00:00
V003,104.65692188137783,94.18528413367686,59.1765187119059,2025-01-09 09:00:00
V005,108.19191608651448,99.06548153507107,94.14382514229625,2025-01-09 10:00:00
V005,47.87612080383375,114.86396741101362,97.50846392406602,2025-01-09 11:00:00
V005,49.64105644737463,117.38768967991294,20.318028489992017,2025-01-09 12:00:00
V003,34.833461207517104,113.74918096590963,53.265323747547484,2025-01-09 13:00:00
V001,92.6582534138957,93.72896857631976,50.93327037937579,2025-01-09 14:00:00
V002,98.04712942191624,100.29630705866616,55.92783158501247,2025-01-09 15:00:00
V002,66.65212203745284,113.45646535038364,98.32604803295246,2025-01-09 16:00:00
V001,98.05047886240277,76.76988258146872,53.69291667234631,2025-01-09 17:00:00
V002,46.59835285788766,113.23719178716743,81.32838708593202,2025-01-09 18:00:00
V003,40.96483975641627,86.89712105192929,55.87359579471976,2025-01-09 19:00:00
V004,74.4181138020783,110.60955909772915,84.94750690556207,2025-01-09 20:00:00
V003,85.20490986527479,78.42520123565987,96.8781889754778,2025-01-09 21:00:00
V005,80.80147153452943,95.45391859370082,64.15992500667065,2025-01-09 22:00:00
V004,43.13694865962643,112.46020544685906,80.73281873032197,2025-01-09 23:00:00
V004,71.95311726070508,91.19437194194651,88.4207231968684,2025-01-10 00:00:00
V005,70.08463588990239,82.6255731945039,38.0808944672235,2025-01-10 01:00:00
V001,81.63170020641962,107.93909819729171,91.62889590189346,2025-01-10 02:00:00
V005,58.15551724285824,112.87466847831985,55.881577664517266,2025-01-10 03:00:00
V004,80.81244441016219,72.72026191754541,15.158766028255517,2025-01-10 04:00:00
V003,116.76081373650086,82.07931769428637,35.711148891270796,2025-01-10 05:00:00
V005,87.09211020849162,75.36141312063513,80.8624270753996,2025-01-10 06:00:00
V002,85.64896326699697,84.24866271325203,83.96685476945767,2025-01-10 07:00:00
V001,32.54472674873801,89.5286427486892,29.96223129880166,2025-01-10 08:00:00
V001,99.55220308898618,83.12633978169808,36.28682046841827,2025-01-10 09:00:00
V004,89.69393966771491,109.54495633884241,17.897596424062982,2025-01-10 10:00:00
V003,49.54564147857083,90.9716741523927,49.47417346049652,2025-01-10 11:00:00
V003,51.4678864647188,77.69174208052651,88.45078034979491,2025-01-10 12:00:00
V002,91.69418057251238,119.81247385773932,79.87550423073907,2025-01-10 13:00:00
V003,48.0185125854962,88.42544992228588,42.02007885210754,2025-01-10 14:00:00
V001,75.78859858036914,110.3991606469722,34.99612532939278,2025-01-10 15:00:00
V004,44.79219587899041,110.46870101066736,58.11826627905537,2025-01-10 16:00:00
V004,88.38920583984199,112.38397930896048,59.60488265183973,2025-01-10 17:00:00
V003,112.21969403155029,102.3211547282097,78.06807565628499,2025-01-10 18:00:00
V003,115.17355637982651,94.56098390892862,23.427302840868755,2025-01-10 19:00:00
V005,63.72892583151379,88.48252489914758,13.247188745265177,2025-01-10 20:00:00
V001,39.64164598194226,105.58936853249975,75.77126917391037,2025-01-10 21:00:00
V005,66.06911844496088,74.87347097480786,36.44549565030246,2025-01-10 22:00:00
V005,66.1676688482906,106.62628843229193,59.27231933093644,2025-01-10 23:00:00
V005,110.35299850455623,113.55324486583714,47.82718853898223,2025-01-11 00:00:00
V003,111.65978497174456,87.76199281098556,94.57182820087681,2025-01-11 01:00:00
V003,48.44254479576266,105.38035344079663,81.16815883470227,2025-01-11 02:00:00
V004,83.33354728720724,98.83513072828603,26.233585038699175,2025-01-11 03:00:00
V004,49.795638230158076,96.26589922520091,38.421854064963824,2025-01-11 04:00:00
V002,84.28425583881597,106.02148343812094,18.679697628233985,2025-01-11 05:00:00
V002,118.9734147306429,108.06523542073833,21.433032321099997,2025-01-11 06:00:00
V005,70.84391871878131,118.10143703150233,55.23072993844324,2025-01-11 07:00:00
V001,119.91298929011653,109.65822840313544,43.217145873013656,2025-01-11 08:00:00
V004,30.025424997328063,97.48159844235514,45.81542957857177,2025-01-11 09:00:00
V001,117.49975733282271,100.82206016969198,69.87083613951299,2025-01-11 10:00:00
V003,98.5900312148936,78.95963564974022,52.393276809007155,2025-01-11 11:00:00
V001,62.766691152766455,101.72522924876198,33.209017218300865,2025-01-11 12:00:00
V003,49.14913223921242,74.17400621617537,52.70431672957487,2025-01-11 13:00:00
V002,116.19940698921066,75.51840135446943,21.318447924666124,2025-01-11 14:00:00
V003,37.43747090896672,88.32803224224237,82.22121722009241,2025-01-11 15:00:00
V003,107.00163070690088,112.63739124089672,85.69905928662605,2025-01-11 16:00:00
V002,91.55193088518237,92.5014671628896,63.3882276896553,2025-01-11 17:00:00
V003,85.9441670012967,85.93692539337229,81.5017955721023,2025-01-11 18:00:00
V003,83.31436588542394,70.45084596330416,63.22907766798178,2025-01-11 19:00:00
V002,64.4625109099538,76.26523375340922,35.60565630553987,2025-01-11 20:00:00
V001,67.79140438141343,79.82776829654911,99.68966585683869,2025-01-11 21:00:00
V003,56.85560313008996,117.22645065193588,74.25658416153678,2025-01-11 22:00:00
V001,96.41671885614613,107.72920625708495,68.91740239215245,2025-01-11 23:00:00
V002,110.20306193674058,75.65774643217443,59.58678796217096,2025-01-12 00:00:00
V005,36.049673294896344,111.74299404275929,42.743590675832756,2025-01-12 01:00:00
V001,30.264856504980962,91.74395631087829,53.02523672845621,2025-01-12 02:00:00
V005,42.88688670066806,86.61909459453028,35.94126346774729,2025-01-12 03:00:00
V005,63.17563578282337,102.69160467785422,60.809069568627336,2025-01-12 04:00:00
V004,63.55290570512706,104.1777878890434,64.2489078112356,2025-01-12 05:00:00
V005,106.69695267438262,109.4537550962656,83.25300066263915,2025-01-12 06:00:00
V005,50.490026880171015,70.04799208748604,54.51330770547692,2025-01-12 07:00:00
V001,71.99447050734425,95.46155948098351,76.77328617380374,2025-01-12 08:00:00
V005,61.08728340515501,91.21502360998534,74.09701797098734,2025-01-12 09:00:00
V002,100.74539759432746,111.76966864139156,61.49377721232443,2025-01-12 10:00:00
V005,48.76776178278884,115.15597296377116,91.92017855101366,2025-01-12 11:00:00
V005,98.97695691455712,105.33324395798829,83.9755446840392,2025-01-12 12:00:00
V003,106.79707501634158,92.95153384600297,70.89409966737715,2025-01-12 13:00:00
V004,97.03271252500647,80.42986536512075,95.85734463910921,2025-01-12 14:00:00
V003,97.11210281037567,119.11015485697033,11.03758236462813,2025-01-12 15:00:00
V004,60.60431372619534,114.76492218845362,34.368691272757076,2025-01-12 16:00:00
V005,48.73537159354287,119.40083434368015,50.658581711253376,2025-01-12 17:00:00
V004,69.40230555011992,101.2016000966172,23.78630034895616,2025-01-12 18:00:00
V001,97.08866974457754,111.62990955468914,96.76399011895347,2025-01-12 19:00:00
V002,65.30715822626973,89.02309052075687,58.51028072149773,2025-01-12 20:00:00
V001,100.22513439240507,112.69588097055868,99.38183092416416,2025-01-12 21:00:00
V003,108.24979776777175,97.95921302259481,14.841979697791832,2025-01-12 22:00:00
V005,109.700184763119,81.08145408316125,63.589364017904266,2025-01-12 23:00:00
V001,52.82988147055053,111.90781181807351,60.43044963068989,2025-01-13 00:00:00
V002,50.243496661280965,113.68606763417262,61.21598231601488,2025-01-13 01:00:00
V002,48.83571608922395,98.02686071359098,58.658121032341334,2025-01-13 02:00:00
V003,113.5451297441926,92.07648732575535,66.8239275854854,2025-01-13 03:00:00
V003,96.77736278261949,83.63968188984397,57.363500113597496,2025-01-13 04:00:00
V003,33.54370134032753,77.31252017769235,22.340040766161263,2025-01-13 05:00:00
V005,37.847960378050495,77.96118916957165,32.427247744700416,2025-01-13 06:00:00
V001,38.14252100162319,79.31525784495012,79.52356080810692,2025-01-13 07:00:00
V002,48.531253673260835,105.24951667828154,93.05081397246131,2025-01-13 08:00:00
V003,94.61032144362407,116.69449639890762,66.60161889606839,2025-01-13 09:00:00
V002,45.35677659137231,82.63749834647592,71.36077361970564,2025-01-13 10:00:00
V003,59.53617371034186,79.90966887805378,97.1389506133729,2025-01-13 11:00:00
V002,55.353218554137975,83.73481982754078,16.739729131041386,2025-01-13 12:00:00
V003,68.82118779736693,75.95537240726698,25.45839576094263,2025-01-13 13:00:00
V005,52.057622857254515,79.26058501872433,37.23176201137249,2025-01-13 14:00:00
V001,45.558751792058885,104.1941159474035,66.35748706946205,2025-01-13 15:00:00
V003,101.2123166956455,76.24659903817593,30.023979293780037,2025-01-13 16:00:00
V001,30.981030284013528,117.4540937620914,61.08927437354613,2025-01-13 17:00:00
V001,83.35641942755606,73.82442037942074,58.774130984869096,2025-01-13 18:00:00
V001,36.44817682906022,73.178925207494,36.94513034245465,2025-01-13 19:00:00
V001,72.12277473715923,98.23181766969738,43.04555723162448,2025-01-13 20:00:00
V001,100.66039300378905,99.58018069741428,26.185500501557826,2025-01-13 21:00:00
V005,63.711966150005146,81.27723857569511,96.48056864606596,2025-01-13 22:00:00
V003,46.583581676747954,118.31525512559361,98.86561243088309,2025-01-13 23:00:00
V003,62.89772717364406,118.55869086875785,75.8371263635733,2025-01-14 00:00:00
V004,50.46651837129295,72.65774314347422,81.64339883088373,2025-01-14 01:00:00
V003,67.62664615720266,84.33231383643067,10.794351894965672,2025-01-14 02:00:00
V005,85.46761676141256,105.25333572376742,32.471933712998094,2025-01-14 03:00:00
V001,32.10922967863678,96.251014289518,32.255403996789894,2025-01-14 04:00:00
V004,54.180573330016706,111.8925137850658,57.207920202572105,2025-01-14 05:00:00
V001,80.28577157878834,81.65734265198509,86.99201344489158,2025-01-14 06:00:00
V003,44.07174617541042,97.30012523289106,20.908160640572653,2025-01-14 07:00:00
V003,105.8224159644187,76.65943053107716,16.94867964072947,2025-01-14 08:00:00
V005,86.41411464343116,100.24463452852306,20.897932541392834,2025-01-14 09:00:00
V003,44.52477873683927,87.01284361415682,30.37135366848489,2025-01-14 10:00:00
V005,46.576965827368156,84.2609366156542,30.843844585308975,2025-01-14 11:00:00
V004,38.19160808182863,74.19993769872957,24.85309205250596,2025-01-14 12:00:00
V005,45.373997298967694,98.05328326244285,19.88784939586391,2025-01-14 13:00:00
V001,64.51467747710014,113.56298820095802,14.30206994336082,2025-01-14 14:00:00
V002,42.36373268324503,98.04445626278668,33.414816625379615,2025-01-14 15:00:00
V002,84.2532460411949,104.28333117072313,30.714682838878062,2025-01-14 16:00:00
V005,46.4773020957236,83.71699631845141,37.27953915665816,2025-01-14 17:00:00
V004,65.20911116667335,73.3004557456051,98.42877938759581,2025-01-14 18:00:00
V002,89.79787535077904,95.88963480920756,37.99581824228057,2025-01-14 19:00:00
V004,104.1474328815471,103.58720166045148,11.949318011585254,2025-01-14 20:00:00
V001,61.407537421170524,115.86768059105529,77.50563045202566,2025-01-14 21:00:00
V003,94.2627011247622,87.84273207985471,91.45453726200195,2025-01-14 22:00:00
V004,71.96520209831183,82.94651209446829,93.61448321582128,2025-01-14 23:00:00
V002,44.156596303045994,74.91636441732187,76.49698723301694,2025-01-15 00:00:00
V003,104.86910036869499,115.06989860796746,57.20400414503084,2025-01-15 01:00:00
V003,35.62868308561808,82.4585152670606,95.26543781007595,2025-01-15 02:00:00
V002,34.32744446911921,97.98671900788081,33.74158761344846,2025-01-15 03:00:00
V001,90.31338181257249,90.97615731248959,91.05600610032246,2025-01-15 04:00:00
V004,86.38774953308314,97.88379208203932,24.326915378649158,2025-01-15 05:00:00
V003,103.26742255667487,117.03740976585782,29.077824040623764,2025-01-15 06:00:00
V001,85.63798995579376,107.21441771063988,47.658795318481744,2025-01-15 07:00:00
V001,52.03608508645179,77.52103808037913,19.804786634434898,2025-01-15 08:00:00
V005,42.94418915814639,94.76285922825545,76.28554332104993,2025-01-15 09:00:00
V005,78.56765712131944,94.98813889614605,82.82629575646125,2025-01-15 10:00:00
V004,56.56806438124804,74.78630708957532,34.60598370511983,2025-01-15 11:00:00
